custID,income,gender,marital,offers,sales,vp
752637,120,0,0,1,0,0.001727
752638,120,0,0,1,0,0.001727
752639,120,0,0,1,0,0.001727
752640,120,0,0,1,0,0.001727
752641,120,0,0,1,0,0.001727
752642,120,0,0,1,0,0.001727
752643,120,0,0,1,0,0.001727
752644,120,0,0,1,0,0.001727
752645,120,0,0,1,0,0.001727
752646,120,0,0,1,0,0.001727
752647,120,0,0,1,0,0.001727
752648,120,0,0,1,0,0.001727
752649,120,0,0,1,0,0.001727
752650,120,0,0,1,0,0.001727
752651,120,0,0,1,0,0.001727
752652,120,0,0,1,0,0.001727
752653,120,0,0,1,0,0.001727
752654,120,0,0,1,0,0.001727
752655,120,0,0,1,0,0.001727
752656,120,0,0,1,0,0.001727
752657,120,0,0,1,0,0.001727
752658,120,0,0,1,0,0.001727
752659,120,0,0,1,0,0.001727
752660,120,0,0,1,0,0.001727
752661,120,0,0,1,0,0.001727
752662,120,0,0,1,0,0.001727
752663,120,0,0,1,0,0.001727
752664,120,0,0,1,0,0.001727
752665,120,0,0,1,0,0.001727
752666,120,0,0,1,0,0.001727
752667,120,0,0,1,0,0.001727
752668,120,0,0,1,0,0.001727
752669,120,0,0,1,0,0.001727
752670,120,0,0,1,0,0.001727
752671,120,0,0,1,0,0.001727
752672,120,0,0,1,0,0.001727
752673,120,0,0,1,0,0.001727
752674,120,0,0,1,0,0.001727
752675,120,0,0,1,0,0.001727
752676,120,0,0,1,0,0.001727
752677,120,0,0,1,0,0.001727
752678,120,0,0,1,0,0.001727
752679,120,0,0,1,0,0.001727
752680,120,0,0,1,0,0.001727
752681,120,0,0,1,0,0.001727
752682,120,0,0,1,0,0.001727
752683,120,0,0,1,0,0.001727
752684,120,0,0,1,0,0.001727
752685,120,0,0,1,0,0.001727
752686,120,0,0,1,0,0.001727
752687,120,0,0,1,0,0.001727
752688,120,0,0,1,0,0.001727
752689,120,0,0,1,0,0.001727
752690,120,0,0,1,0,0.001727
752691,120,0,0,1,0,0.001727
752692,120,0,0,1,0,0.001727
752693,120,0,0,1,0,0.001727
752694,120,0,0,1,0,0.001727
752695,120,0,0,1,0,0.001727
752696,120,0,0,1,0,0.001727
752697,120,0,0,1,0,0.001727
752698,120,0,0,1,0,0.001727
752699,120,0,0,1,0,0.001727
752700,120,0,0,1,0,0.001727
752701,120,0,0,1,0,0.001727
752702,120,0,0,1,0,0.001727
752703,120,0,0,1,0,0.001727
752704,120,0,0,1,0,0.001727
752705,120,0,0,1,0,0.001727
752706,120,0,0,1,0,0.001727
752707,120,0,0,1,0,0.001727
752708,120,0,0,1,0,0.001727
752709,120,0,0,1,0,0.001727
752710,120,0,0,1,0,0.001727
752711,120,0,0,1,0,0.001727
752712,120,0,0,1,0,0.001727
752713,120,0,0,1,0,0.001727
752714,120,0,0,1,0,0.001727
752715,120,0,0,1,0,0.001727
752716,120,0,0,1,0,0.001727
752717,120,0,0,1,0,0.001727
752718,120,0,0,1,0,0.001727
752719,120,0,0,1,0,0.001727
752720,120,0,0,1,0,0.001727
752721,120,0,0,1,0,0.001727
752722,120,0,0,1,0,0.001727
752723,120,0,0,1,0,0.001727
752724,120,0,0,1,0,0.001727
752725,120,0,0,1,0,0.001727
752726,120,0,0,1,0,0.001727
752727,120,0,0,1,0,0.001727
752728,120,0,0,1,0,0.001727
752729,120,0,0,1,0,0.001727
752730,120,0,0,1,0,0.001727
752731,120,0,0,1,0,0.001727
752732,120,0,0,1,0,0.001727
752733,120,0,0,1,0,0.001727
752734,120,0,0,1,0,0.001727
752735,120,0,0,1,0,0.001727
752736,120,0,0,1,0,0.001727
752737,120,0,0,1,0,0.001727
752738,120,0,0,1,0,0.001727
752739,120,0,0,1,0,0.001727
752740,120,0,0,1,0,0.001727
752741,120,0,0,1,0,0.001727
752742,120,0,0,1,0,0.001727
752743,120,0,0,1,0,0.001727
752744,120,0,0,1,0,0.001727
752745,120,0,0,1,0,0.001727
752746,120,0,0,1,0,0.001727
752747,120,0,0,1,0,0.001727
752748,120,0,0,1,0,0.001727
752749,120,0,0,1,0,0.001727
752750,120,0,0,1,0,0.001727
752751,120,0,0,1,0,0.001727
752752,120,0,0,1,0,0.001727
752753,120,0,0,1,0,0.001727
752754,120,0,0,1,0,0.001727
752755,120,0,0,1,0,0.001727
752756,120,0,0,1,0,0.001727
752757,120,0,0,1,0,0.001727
752758,120,0,0,1,0,0.001727
752759,120,0,0,1,0,0.001727
752760,120,0,0,1,0,0.001727
752761,120,0,0,1,0,0.001727
752762,120,0,0,1,0,0.001727
752763,120,0,0,1,0,0.001727
752764,120,0,0,1,0,0.001727
752765,120,0,0,1,0,0.001727
752766,120,0,0,1,0,0.001727
752767,120,0,0,1,0,0.001727
752768,120,0,0,1,0,0.001727
752769,120,0,0,1,0,0.001727
752770,120,0,0,1,0,0.001727
752771,120,0,0,1,0,0.001727
752772,120,0,0,1,0,0.001727
752773,120,0,0,1,0,0.001727
752774,120,0,0,1,0,0.001727
752775,120,0,0,1,0,0.001727
752776,120,0,0,1,0,0.001727
752777,120,0,0,1,0,0.001727
752778,120,0,0,1,0,0.001727
752779,120,0,0,1,0,0.001727
752780,120,0,0,1,0,0.001727
752781,120,0,0,1,0,0.001727
752782,120,0,0,1,0,0.001727
752783,120,0,0,1,0,0.001727
752784,120,0,0,1,0,0.001727
752785,120,0,0,1,0,0.001727
752786,120,0,0,1,0,0.001727
752787,120,0,0,1,0,0.001727
752788,120,0,0,1,0,0.001727
752789,120,0,0,1,0,0.001727
752790,120,0,0,1,0,0.001727
752791,120,0,0,1,0,0.001727
752792,120,0,0,1,0,0.001727
752793,120,0,0,1,0,0.001727
752794,120,0,0,1,0,0.001727
752795,120,0,0,1,0,0.001727
752796,120,0,0,1,0,0.001727
752797,120,0,0,1,0,0.001727
752798,120,0,0,1,0,0.001727
752799,120,0,0,1,0,0.001727
752800,120,0,0,1,0,0.001727
752801,120,0,0,1,0,0.001727
752802,120,0,0,1,0,0.001727
752803,120,0,0,1,0,0.001727
752804,120,0,0,1,0,0.001727
752805,120,0,0,1,0,0.001727
752806,120,0,0,1,0,0.001727
752807,120,0,0,1,0,0.001727
752808,120,0,0,1,0,0.001727
752809,120,0,0,1,0,0.001727
752810,120,0,0,1,0,0.001727
752811,120,0,0,1,0,0.001727
752812,120,0,0,1,0,0.001727
752813,120,0,0,1,0,0.001727
752814,120,0,0,1,0,0.001727
752815,120,0,0,1,0,0.001727
752816,120,0,0,1,0,0.001727
752817,120,0,0,1,0,0.001727
752818,120,0,0,1,0,0.001727
752819,120,0,0,1,0,0.001727
752820,120,0,0,1,0,0.001727
752821,120,0,0,1,0,0.001727
752822,120,0,0,1,0,0.001727
752823,120,0,0,1,0,0.001727
752824,120,0,0,1,0,0.001727
752825,120,0,0,1,0,0.001727
752826,120,0,0,1,0,0.001727
752827,120,0,0,1,0,0.001727
752828,120,0,0,1,0,0.001727
752829,120,0,0,1,0,0.001727
752830,120,0,0,1,0,0.001727
752831,120,0,0,1,0,0.001727
752832,120,0,0,1,0,0.001727
752833,120,0,0,1,0,0.001727
752834,120,0,0,1,0,0.001727
752835,120,0,0,1,0,0.001727
752836,120,0,0,1,0,0.001727
752837,120,0,0,1,0,0.001727
752838,120,0,0,1,0,0.001727
752839,120,0,0,1,0,0.001727
752840,120,0,0,1,0,0.001727
752841,120,0,0,1,0,0.001727
752842,120,0,0,1,0,0.001727
752843,120,0,0,1,0,0.001727
752844,120,0,0,1,0,0.001727
752845,120,0,0,1,0,0.001727
752846,120,0,0,1,0,0.001727
752847,120,0,0,1,0,0.001727
752848,120,0,0,1,0,0.001727
752849,120,0,0,1,0,0.001727
752850,120,0,0,1,0,0.001727
752851,120,0,0,1,0,0.001727
752852,120,0,0,1,0,0.001727
752853,120,0,0,1,0,0.001727
752854,120,0,0,1,0,0.001727
752855,120,0,0,1,0,0.001727
752856,120,0,0,1,0,0.001727
752857,120,0,0,1,0,0.001727
752858,120,0,0,1,0,0.001727
752859,120,0,0,1,0,0.001727
752860,120,0,0,1,0,0.001727
752861,120,0,0,1,0,0.001727
752862,120,0,0,1,0,0.001727
752863,120,0,0,1,0,0.001727
752864,120,0,0,1,0,0.001727
752865,120,0,0,1,0,0.001727
752866,120,0,0,1,0,0.001727
752867,120,0,0,1,0,0.001727
752868,120,0,0,1,0,0.001727
752869,120,0,0,1,0,0.001727
752870,120,0,0,1,0,0.001727
752871,120,0,0,1,0,0.001727
752872,120,0,0,1,0,0.001727
752873,120,0,0,1,0,0.001727
752874,120,0,0,1,0,0.001727
752875,120,0,0,1,0,0.001727
752876,120,0,0,1,0,0.001727
752877,120,0,0,1,0,0.001727
752878,120,0,0,1,0,0.001727
752879,120,0,0,1,0,0.001727
752880,120,0,0,1,0,0.001727
752881,120,0,0,1,0,0.001727
752882,120,0,0,1,0,0.001727
752883,120,0,0,1,0,0.001727
752884,120,0,0,1,0,0.001727
752885,120,0,0,1,0,0.001727
752886,120,0,0,1,0,0.001727
752887,120,0,0,1,0,0.001727
752888,120,0,0,1,0,0.001727
752889,120,0,0,1,0,0.001727
752890,120,0,0,1,0,0.001727
752891,120,0,0,1,0,0.001727
752892,120,0,0,1,0,0.001727
752893,120,0,0,1,0,0.001727
752894,120,0,0,1,0,0.001727
752895,120,0,0,1,0,0.001727
752896,120,0,0,1,0,0.001727
752897,120,0,0,1,0,0.001727
752898,120,0,0,1,0,0.001727
752899,120,0,0,1,0,0.001727
752900,120,0,0,1,0,0.001727
752901,120,0,0,1,0,0.001727
752902,120,0,0,1,0,0.001727
752903,120,0,0,1,0,0.001727
752904,120,0,0,1,0,0.001727
752905,120,0,0,1,0,0.001727
752906,120,0,0,1,0,0.001727
752907,120,0,0,1,0,0.001727
752908,120,0,0,1,0,0.001727
752909,120,0,0,1,0,0.001727
752910,120,0,0,1,0,0.001727
752911,120,0,0,1,0,0.001727
752912,120,0,0,1,0,0.001727
752913,120,0,0,1,0,0.001727
752914,120,0,0,1,0,0.001727
752915,120,0,0,1,0,0.001727
752916,120,0,0,1,0,0.001727
752917,120,0,0,1,0,0.001727
752918,120,0,0,1,0,0.001727
752919,120,0,0,1,0,0.001727
752920,120,0,0,1,0,0.001727
752921,120,0,0,1,0,0.001727
752922,120,0,0,1,0,0.001727
752923,120,0,0,1,0,0.001727
752924,120,0,0,1,0,0.001727
752925,120,0,0,1,0,0.001727
752926,120,0,0,1,0,0.001727
752927,120,0,0,1,0,0.001727
752928,120,0,0,1,0,0.001727
752929,120,0,0,1,0,0.001727
752930,120,0,0,1,0,0.001727
752931,120,0,0,1,0,0.001727
752932,120,0,0,1,0,0.001727
752933,120,0,0,1,0,0.001727
752934,120,0,0,1,0,0.001727
752935,120,0,0,1,0,0.001727
752936,120,0,0,1,0,0.001727
752937,120,0,0,1,0,0.001727
752938,120,0,0,1,0,0.001727
752939,120,0,0,1,0,0.001727
752940,120,0,0,1,0,0.001727
752941,120,0,0,1,0,0.001727
752942,120,0,0,1,0,0.001727
752943,120,0,0,1,0,0.001727
752944,120,0,0,1,0,0.001727
752945,120,0,0,1,0,0.001727
752946,120,0,0,1,0,0.001727
752947,120,0,0,1,0,0.001727
752948,120,0,0,1,0,0.001727
752949,120,0,0,1,0,0.001727
752950,120,0,0,1,0,0.001727
752951,120,0,0,1,0,0.001727
752952,120,0,0,1,0,0.001727
752953,120,0,0,1,0,0.001727
752954,120,0,0,1,0,0.001727
752955,120,0,0,1,0,0.001727
752956,120,0,0,1,0,0.001727
752957,120,0,0,1,0,0.001727
752958,120,0,0,1,0,0.001727
752959,120,0,0,1,0,0.001727
752960,120,0,0,1,0,0.001727
752961,120,0,0,1,0,0.001727
752962,120,0,0,1,0,0.001727
752963,120,0,0,1,0,0.001727
752964,120,0,0,1,0,0.001727
752965,120,0,0,1,0,0.001727
752966,120,0,0,1,0,0.001727
752967,120,0,0,1,0,0.001727
752968,120,0,0,1,0,0.001727
752969,120,0,0,1,0,0.001727
752970,120,0,0,1,0,0.001727
752971,120,0,0,1,0,0.001727
752972,120,0,0,1,0,0.001727
752973,120,0,0,1,0,0.001727
752974,120,0,0,1,0,0.001727
752975,120,0,0,1,0,0.001727
752976,120,0,0,1,0,0.001727
752977,120,0,0,1,0,0.001727
752978,120,0,0,1,0,0.001727
752979,120,0,0,1,0,0.001727
752980,120,0,0,1,0,0.001727
752981,120,0,0,1,0,0.001727
752982,120,0,0,1,0,0.001727
752983,120,0,0,1,0,0.001727
752984,120,0,0,1,0,0.001727
752985,120,0,0,1,0,0.001727
752986,120,0,0,1,0,0.001727
752987,120,0,0,1,0,0.001727
752988,120,0,0,1,0,0.001727
752989,120,0,0,1,0,0.001727
752990,120,0,0,1,0,0.001727
752991,120,0,0,1,0,0.001727
752992,120,0,0,1,0,0.001727
752993,120,0,0,1,0,0.001727
752994,120,0,0,1,0,0.001727
752995,120,0,0,1,0,0.001727
752996,120,0,0,1,0,0.001727
752997,120,0,0,1,0,0.001727
752998,120,0,0,1,0,0.001727
752999,120,0,0,1,0,0.001727
753000,120,0,0,1,0,0.001727
753001,120,0,0,1,0,0.001727
753002,120,0,0,1,0,0.001727
753003,120,0,0,1,0,0.001727
753004,120,0,0,1,0,0.001727
753005,120,0,0,1,0,0.001727
753006,120,0,0,1,0,0.001727
753007,120,0,0,1,0,0.001727
753008,120,0,0,1,0,0.001727
753009,120,0,0,1,0,0.001727
753010,120,0,0,1,0,0.001727
753011,120,0,0,1,0,0.001727
753012,120,0,0,1,0,0.001727
753013,120,0,0,1,0,0.001727
753014,120,0,0,1,0,0.001727
753015,120,0,0,1,0,0.001727
753016,120,0,0,1,0,0.001727
753017,120,0,0,1,0,0.001727
753018,120,0,0,1,0,0.001727
753019,120,0,0,1,0,0.001727
753020,120,0,0,1,0,0.001727
753021,120,0,0,1,0,0.001727
753022,120,0,0,1,0,0.001727
753023,120,0,0,1,0,0.001727
753024,120,0,0,1,0,0.001727
753025,120,0,0,1,0,0.001727
753026,120,0,0,1,0,0.001727
753027,120,0,0,1,0,0.001727
753028,120,0,0,1,0,0.001727
753029,120,0,0,1,0,0.001727
753030,120,0,0,1,0,0.001727
753031,120,0,0,1,0,0.001727
753032,120,0,0,1,0,0.001727
753033,120,0,0,1,0,0.001727
753034,120,0,0,1,0,0.001727
753035,120,0,0,1,0,0.001727
753036,120,0,0,1,0,0.001727
753037,120,0,0,1,0,0.001727
753038,120,0,0,1,0,0.001727
753039,120,0,0,1,0,0.001727
753040,120,0,0,1,0,0.001727
753041,120,0,0,1,0,0.001727
753042,120,0,0,1,0,0.001727
753043,120,0,0,1,0,0.001727
753044,120,0,0,1,0,0.001727
753045,120,0,0,1,0,0.001727
753046,120,0,0,1,0,0.001727
753047,120,0,0,1,0,0.001727
753048,120,0,0,1,0,0.001727
753049,120,0,0,1,0,0.001727
753050,120,0,0,1,0,0.001727
753051,120,0,0,1,0,0.001727
753052,120,0,0,1,0,0.001727
753053,120,0,0,1,0,0.001727
753054,120,0,0,1,0,0.001727
753055,120,0,0,1,0,0.001727
753056,120,0,0,1,0,0.001727
753057,120,0,0,1,0,0.001727
753058,120,0,0,1,0,0.001727
753059,120,0,0,1,0,0.001727
753060,120,0,0,1,0,0.001727
753061,120,0,0,1,0,0.001727
753062,120,0,0,1,0,0.001727
753063,120,0,0,1,0,0.001727
753064,120,0,0,1,0,0.001727
753065,120,0,0,1,0,0.001727
753066,120,0,0,1,0,0.001727
753067,120,0,0,1,0,0.001727
753068,120,0,0,1,0,0.001727
753069,120,0,0,1,0,0.001727
753070,120,0,0,1,0,0.001727
753071,120,0,0,1,0,0.001727
753072,120,0,0,1,0,0.001727
753073,120,0,0,1,0,0.001727
753074,120,0,0,1,0,0.001727
753075,120,0,0,1,0,0.001727
753076,120,0,0,1,0,0.001727
753077,120,0,0,1,0,0.001727
753078,120,0,0,1,0,0.001727
753079,120,0,0,1,0,0.001727
753080,120,0,0,1,0,0.001727
753081,120,0,0,1,0,0.001727
753082,120,0,0,1,0,0.001727
753083,120,0,0,1,0,0.001727
753084,120,0,0,1,0,0.001727
753085,120,0,0,1,0,0.001727
753086,120,0,0,1,0,0.001727
753087,120,0,0,1,0,0.001727
753088,120,0,0,1,0,0.001727
753089,120,0,0,1,0,0.001727
753090,120,0,0,1,0,0.001727
753091,120,0,0,1,0,0.001727
753092,120,0,0,1,0,0.001727
753093,120,0,0,1,0,0.001727
753094,120,0,0,1,0,0.001727
753095,120,0,0,1,0,0.001727
753096,120,0,0,1,0,0.001727
753097,120,0,0,1,0,0.001727
753098,120,0,0,1,0,0.001727
753099,120,0,0,1,0,0.001727
753100,120,0,0,1,0,0.001727
753101,120,0,0,1,0,0.001727
753102,120,0,0,1,0,0.001727
753103,120,0,0,1,0,0.001727
753104,120,0,0,1,0,0.001727
753105,120,0,0,1,0,0.001727
753106,120,0,0,1,0,0.001727
753107,120,0,0,1,0,0.001727
753108,120,0,0,1,0,0.001727
753109,120,0,0,1,0,0.001727
753110,120,0,0,1,0,0.001727
753111,120,0,0,1,0,0.001727
753112,120,0,0,1,0,0.001727
753113,120,0,0,1,0,0.001727
753114,120,0,0,1,0,0.001727
753115,120,0,0,1,0,0.001727
753116,120,0,0,1,0,0.001727
753117,120,0,0,1,0,0.001727
753118,120,0,0,1,0,0.001727
753119,120,0,0,1,0,0.001727
753120,120,0,0,1,0,0.001727
753121,120,0,0,1,0,0.001727
753122,120,0,0,1,0,0.001727
753123,120,0,0,1,0,0.001727
753124,120,0,0,1,0,0.001727
753125,120,0,0,1,0,0.001727
753126,120,0,0,1,0,0.001727
753127,120,0,0,1,0,0.001727
753128,120,0,0,1,0,0.001727
753129,120,0,0,1,0,0.001727
753130,120,0,0,1,0,0.001727
753131,120,0,0,1,0,0.001727
753132,120,0,0,1,0,0.001727
753133,120,0,0,1,0,0.001727
753134,120,0,0,1,0,0.001727
753135,120,0,0,1,0,0.001727
753136,120,0,0,1,0,0.001727
753137,120,0,0,1,0,0.001727
753138,120,0,0,1,0,0.001727
753139,120,0,0,1,0,0.001727
753140,120,0,0,1,0,0.001727
753141,120,0,0,1,0,0.001727
753142,120,0,0,1,0,0.001727
753143,120,0,0,1,0,0.001727
753144,120,0,0,1,0,0.001727
753145,120,0,0,1,0,0.001727
753146,120,0,0,1,0,0.001727
753147,120,0,0,1,0,0.001727
753148,120,0,0,1,0,0.001727
753149,120,0,0,1,0,0.001727
753150,120,0,0,1,0,0.001727
753151,120,0,0,1,0,0.001727
753152,120,0,0,1,0,0.001727
753153,120,0,0,1,0,0.001727
753154,120,0,0,1,0,0.001727
753155,120,0,0,1,0,0.001727
753156,120,0,0,1,0,0.001727
753157,120,0,0,1,0,0.001727
753158,120,0,0,1,0,0.001727
753159,120,0,0,1,0,0.001727
753160,120,0,0,1,0,0.001727
753161,120,0,0,1,0,0.001727
753162,120,0,0,1,0,0.001727
753163,120,0,0,1,0,0.001727
753164,120,0,0,1,0,0.001727
753165,120,0,0,1,0,0.001727
753166,120,0,0,1,0,0.001727
753167,120,0,0,1,0,0.001727
753168,120,0,0,1,0,0.001727
753169,120,0,0,1,0,0.001727
753170,120,0,0,1,0,0.001727
753171,120,0,0,1,0,0.001727
753172,120,0,0,1,0,0.001727
753173,120,0,0,1,0,0.001727
753174,120,0,0,1,0,0.001727
753175,120,0,0,1,0,0.001727
753176,120,0,0,1,0,0.001727
753177,120,0,0,1,0,0.001727
753178,120,0,0,1,0,0.001727
753179,120,0,0,1,0,0.001727
753180,120,0,0,1,0,0.001727
753181,120,0,0,1,0,0.001727
753182,120,0,0,1,0,0.001727
753183,120,0,0,1,0,0.001727
753184,120,0,0,1,0,0.001727
753185,120,0,0,1,0,0.001727
753186,120,0,0,1,0,0.001727
753187,120,0,0,1,0,0.001727
753188,120,0,0,1,0,0.001727
753189,120,0,0,1,0,0.001727
753190,120,0,0,1,0,0.001727
753191,120,0,0,1,0,0.001727
753192,120,0,0,1,0,0.001727
753193,120,0,0,1,0,0.001727
753194,120,0,0,1,0,0.001727
753195,120,0,0,1,0,0.001727
753196,120,0,0,1,0,0.001727
753197,120,0,0,1,0,0.001727
753198,120,0,0,1,0,0.001727
753199,120,0,0,1,0,0.001727
753200,120,0,0,1,0,0.001727
753201,120,0,0,1,0,0.001727
753202,120,0,0,1,0,0.001727
753203,120,0,0,1,0,0.001727
753204,120,0,0,1,0,0.001727
753205,120,0,0,1,0,0.001727
753206,120,0,0,1,0,0.001727
753207,120,0,0,1,0,0.001727
753208,120,0,0,1,0,0.001727
753209,120,0,0,1,0,0.001727
753210,120,0,0,1,0,0.001727
753211,120,0,0,1,0,0.001727
753212,120,0,0,1,0,0.001727
753213,120,0,0,1,0,0.001727
753214,120,0,0,1,0,0.001727
753215,120,0,0,1,0,0.001727
753216,120,0,0,1,0,0.001727
753217,120,0,0,1,0,0.001727
753218,120,0,0,1,0,0.001727
753219,120,0,0,1,0,0.001727
753220,120,0,0,1,0,0.001727
753221,120,0,0,1,0,0.001727
753222,120,0,0,1,0,0.001727
753223,120,0,0,1,0,0.001727
753224,120,0,0,1,0,0.001727
753225,120,0,0,1,0,0.001727
753226,120,0,0,1,0,0.001727
753227,120,0,0,1,0,0.001727
753228,120,0,0,1,0,0.001727
753229,120,0,0,1,0,0.001727
753230,120,0,0,1,0,0.001727
753231,120,0,0,1,0,0.001727
753232,120,0,0,1,0,0.001727
753233,120,0,0,1,0,0.001727
753234,120,0,0,1,0,0.001727
753235,120,0,0,1,0,0.001727
753236,120,0,0,1,0,0.001727
753237,120,0,0,1,0,0.001727
753238,120,0,0,1,0,0.001727
753239,120,0,0,1,0,0.001727
753240,120,0,0,1,0,0.001727
753241,120,0,0,1,0,0.001727
753242,120,0,0,1,0,0.001727
753243,120,0,0,1,0,0.001727
753244,120,0,0,1,0,0.001727
753245,120,0,0,1,0,0.001727
753246,120,0,0,1,0,0.001727
753247,120,0,0,1,0,0.001727
753248,120,0,0,1,0,0.001727
753249,120,0,0,1,0,0.001727
753250,120,0,0,1,0,0.001727
753251,120,0,0,1,0,0.001727
753252,120,0,0,1,0,0.001727
753253,120,0,0,1,0,0.001727
753254,120,0,0,1,0,0.001727
753255,120,0,0,1,0,0.001727
753256,120,0,0,1,0,0.001727
753257,120,0,0,1,0,0.001727
753258,120,0,0,1,0,0.001727
753259,120,0,0,1,0,0.001727
753260,120,0,0,1,0,0.001727
753261,120,0,0,1,0,0.001727
753262,120,0,0,1,0,0.001727
753263,120,0,0,1,0,0.001727
753264,120,0,0,1,0,0.001727
753265,120,0,0,1,0,0.001727
753266,120,0,0,1,0,0.001727
753267,120,0,0,1,0,0.001727
753268,120,0,0,1,0,0.001727
753269,120,0,0,1,0,0.001727
753270,120,0,0,1,0,0.001727
753271,120,0,0,1,0,0.001727
753272,120,0,0,1,0,0.001727
753273,120,0,0,1,0,0.001727
753274,120,0,0,1,0,0.001727
753275,120,0,0,1,0,0.001727
753276,120,0,0,1,0,0.001727
753277,120,0,0,1,0,0.001727
753278,120,0,0,1,0,0.001727
753279,120,0,0,1,0,0.001727
753280,120,0,0,1,0,0.001727
753281,120,0,0,1,0,0.001727
753282,120,0,0,1,0,0.001727
753283,120,0,0,1,0,0.001727
753284,120,0,0,1,0,0.001727
753285,120,0,0,1,0,0.001727
753286,120,0,0,1,0,0.001727
753287,120,0,0,1,0,0.001727
753288,120,0,0,1,0,0.001727
753289,120,0,0,1,0,0.001727
753290,120,0,0,1,0,0.001727
753291,120,0,0,1,0,0.001727
753292,120,0,0,1,0,0.001727
753293,120,0,0,1,0,0.001727
753294,120,0,0,1,0,0.001727
753295,120,0,0,1,0,0.001727
753296,120,0,0,1,0,0.001727
753297,120,0,0,1,0,0.001727
753298,120,0,0,1,0,0.001727
753299,120,0,0,1,0,0.001727
753300,120,0,0,1,0,0.001727
753301,120,0,0,1,0,0.001727
753302,120,0,0,1,0,0.001727
753303,120,0,0,1,0,0.001727
753304,120,0,0,1,0,0.001727
753305,120,0,0,1,0,0.001727
753306,120,0,0,1,0,0.001727
753307,120,0,0,1,0,0.001727
753308,120,0,0,1,0,0.001727
753309,120,0,0,1,0,0.001727
753310,120,0,0,1,0,0.001727
753311,120,0,0,1,0,0.001727
753312,120,0,0,1,0,0.001727
753313,120,0,0,1,0,0.001727
753314,120,0,0,1,0,0.001727
753315,120,0,0,1,0,0.001727
753316,120,0,0,1,0,0.001727
753317,120,0,0,1,0,0.001727
753318,120,0,0,1,0,0.001727
753319,120,0,0,1,0,0.001727
753320,120,0,0,1,0,0.001727
753321,120,0,0,1,0,0.001727
753322,120,0,0,1,0,0.001727
753323,120,0,0,1,0,0.001727
753324,120,0,0,1,0,0.001727
753325,120,0,0,1,0,0.001727
753326,120,0,0,1,0,0.001727
753327,120,0,0,1,0,0.001727
753328,120,0,0,1,0,0.001727
753329,120,0,0,1,0,0.001727
753330,120,0,0,1,0,0.001727
753331,120,0,0,1,0,0.001727
753332,120,0,0,1,0,0.001727
753333,120,0,0,1,0,0.001727
753334,120,0,0,1,0,0.001727
753335,120,0,0,1,0,0.001727
753336,120,0,0,1,0,0.001727
753337,120,0,0,1,0,0.001727
753338,120,0,0,1,0,0.001727
753339,120,0,0,1,0,0.001727
753340,120,0,0,1,0,0.001727
753341,120,0,0,1,0,0.001727
753342,120,0,0,1,0,0.001727
753343,120,0,0,1,0,0.001727
753344,120,0,0,1,0,0.001727
753345,120,0,0,1,0,0.001727
753346,120,0,0,1,0,0.001727
753347,120,0,0,1,0,0.001727
753348,120,0,0,1,0,0.001727
753349,120,0,0,1,0,0.001727
753350,120,0,0,1,0,0.001727
753351,120,0,0,1,0,0.001727
753352,120,0,0,1,0,0.001727
753353,120,0,0,1,0,0.001727
753354,120,0,0,1,0,0.001727
753355,120,0,0,1,0,0.001727
753356,120,0,0,1,0,0.001727
753357,120,0,0,1,0,0.001727
753358,120,0,0,1,0,0.001727
753359,120,0,0,1,0,0.001727
753360,120,0,0,1,0,0.001727
753361,120,0,0,1,0,0.001727
753362,120,0,0,1,0,0.001727
753363,120,0,0,1,0,0.001727
753364,120,0,0,1,0,0.001727
753365,120,0,0,1,0,0.001727
753366,120,0,0,1,0,0.001727
753367,120,0,0,1,0,0.001727
753368,120,0,0,1,0,0.001727
753369,120,0,0,1,0,0.001727
753370,120,0,0,1,0,0.001727
753371,120,0,0,1,0,0.001727
753372,120,0,0,1,0,0.001727
753373,120,0,0,1,0,0.001727
753374,120,0,0,1,0,0.001727
753375,120,0,0,1,0,0.001727
753376,120,0,0,1,0,0.001727
753377,120,0,0,1,0,0.001727
753378,120,0,0,1,0,0.001727
753379,120,0,0,1,0,0.001727
753380,120,0,0,1,0,0.001727
753381,120,0,0,1,0,0.001727
753382,120,0,0,1,0,0.001727
753383,120,0,0,1,0,0.001727
753384,120,0,0,1,0,0.001727
753385,120,0,0,1,0,0.001727
753386,120,0,0,1,0,0.001727
753387,120,0,0,1,0,0.001727
753388,120,0,0,1,0,0.001727
753389,120,0,0,1,0,0.001727
753390,120,0,0,1,0,0.001727
753391,120,0,0,1,0,0.001727
753392,120,0,0,1,0,0.001727
753393,120,0,0,1,0,0.001727
753394,120,0,0,1,0,0.001727
753395,120,0,0,1,0,0.001727
753396,120,0,0,1,0,0.001727
753397,120,0,0,1,0,0.001727
753398,120,0,0,1,0,0.001727
753399,120,0,0,1,0,0.001727
753400,120,0,0,1,0,0.001727
753401,120,0,0,1,0,0.001727
753402,120,0,0,1,0,0.001727
753403,120,0,0,1,0,0.001727
753404,120,0,0,1,0,0.001727
753405,120,0,0,1,0,0.001727
753406,120,0,0,1,0,0.001727
753407,120,0,0,1,0,0.001727
753408,120,0,0,1,0,0.001727
753409,120,0,0,1,0,0.001727
753410,120,0,0,1,0,0.001727
753411,120,0,0,1,0,0.001727
753412,120,0,0,1,0,0.001727
